"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"DosagingInformation.timing.repeat.dayOfWeek","DosagingInformation.timing.repeat.dayOfWeek","","","",0,*,"","","","CodeableConcept {[]} {[]}
","The day of the week of administration, e.g Mon, Tue, etc","The day of the week of administration, e.g Mon, Tue, etc","","","","","","","","","",,,,,"",,,,"DosagingInformation.timing.repeat.dayOfWeek",0,*,"",""
"DosagingInformation.timing.repeat.timeOfDay","DosagingInformation.timing.repeat.timeOfDay","","","",0,*,"","","","time {[]} {[]}
","Time of day of administration (e.g '10:00')","Time of day of administration (e.g '10:00')","","","","","","","","","",,,,,"",,,,"DosagingInformation.timing.repeat.timeOfDay",0,*,"",""
"DosagingInformation.timing.repeat.eventTime","DosagingInformation.timing.repeat.eventTime","","","",0,*,"","","","Base {[]} {[]}
","An event the administration is bound to, e.g 'before meal', '30 min before meal'","An event the administration is bound to, e.g 'before meal', '30 min before meal'","","","","","","","","","",,,,,"",,,,"DosagingInformation.timing.repeat.eventTime",0,*,"",""
"DosagingInformation.timing.repeat.eventTime.when","DosagingInformation.timing.repeat.eventTime.when","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Time period or event ('before meal', 'immediately', 'morning')","Time period or event ('before meal', 'immediately', 'morning')","","","","","","","","","",,,,,"",,,,"DosagingInformation.timing.repeat.eventTime.when",0,*,"",""
"DosagingInformation.timing.repeat.eventTime.offset","DosagingInformation.timing.repeat.eventTime.offset","","","",0,1,"","","","integer {[]} {[]}
","minutes from event, before or after (?not sure how to show before/after with only positive integers)","minutes from event, before or after (?not sure how to show before/after with only positive integers)","","","","","","","","","",,,,,"",,,,"DosagingInformation.timing.repeat.eventTime.offset",0,1,"",""
"DosagingInformation.asNeeded","DosagingInformation.asNeeded","","","",0,1,"","","","boolean {[]} {[]}
","Take as needed","Take as needed","","","","","","","","","",,,,,"",,,,"DosagingInformation.asNeeded",0,1,"",""
"DosagingInformation.asNeededFor","DosagingInformation.asNeededFor","","","",0,*,"","","","CodeableConcept {[]} {[]}
","Take as needed for the coded reason","Take as needed for the coded reason","","","","","","","","","",,,,,"",,,,"DosagingInformation.asNeededFor",0,*,"",""
"DosagingInformation.bodySite","DosagingInformation.bodySite","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Body site of administration","Body site of administration","","","","","","","","","",,,,,"",,,,"DosagingInformation.bodySite",0,1,"",""
"DosagingInformation.routeOfAdministration","DosagingInformation.routeOfAdministration","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Route of administration","Route of administration","","","","","","","","","",,,,,"",,,,"DosagingInformation.routeOfAdministration",0,1,"",""
"DosagingInformation.methodOfAdministration","DosagingInformation.methodOfAdministration","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Method of administration","Method of administration","","","","","","","","","",,,,,"",,,,"DosagingInformation.methodOfAdministration",0,1,"",""
"DosagingInformation.maxDose","DosagingInformation.maxDose","","","",0,*,"","","","Base {[]} {[]}
","Maximum dose for the patient","Maximum dose for the patient","","","","","","","","","",,,,,"",,,,"DosagingInformation.maxDose",0,*,"",""
"DosagingInformation.maxDose.maxDosePerPeriod","DosagingInformation.maxDose.maxDosePerPeriod","","","",0,*,"","","","Ratio {[]} {[]}
","Upper limit on medication per unit of time","Upper limit on medication per unit of time","","","","","","","","","",,,,,"",,,,"DosagingInformation.maxDose.maxDosePerPeriod",0,*,"",""
"DosagingInformation.maxDose.maxDosePerAdministration","DosagingInformation.maxDose.maxDosePerAdministration","","","",0,1,"","","","Quantity {[]} {[]}
","Upper limit on medication per one administration","Upper limit on medication per one administration","","","","","","","","","",,,,,"",,,,"DosagingInformation.maxDose.maxDosePerAdministration",0,1,"",""
"DosagingInformation.maxDose.maxDosePerLifetime","DosagingInformation.maxDose.maxDosePerLifetime","","","",0,1,"","","","Quantity {[]} {[]}
","Upper limit on medication per lifetime of the patient","Upper limit on medication per lifetime of the patient","","","","","","","","","",,,,,"",,,,"DosagingInformation.maxDose.maxDosePerLifetime",0,1,"",""
